ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
1.8975,-2.3049,-1.293025,3.2725,WALKING_UPSTAIRS,4
2.04696,-2.31566,-0.44354,3.1872,WALKING_UPSTAIRS,4
-0.204425,-1.7074,1.21525,2.274,WALKING_UPSTAIRS,4
-2.85465,-0.65675,1.829375,3.48875,WALKING_UPSTAIRS,4
-4.325575,0.2936,1.670175,4.65675,WALKING_UPSTAIRS,4
-5.113025,1.05455,1.363975,5.39975,WALKING_UPSTAIRS,4
-5.4563,1.5753,1.4222,5.855,WALKING_UPSTAIRS,4
-5.693716667,2.14385,1.554916667,6.282166667,WALKING_UPSTAIRS,4
-5.91475,2.614475,1.650325,6.674,WALKING_UPSTAIRS,4
-5.551375,2.75045,1.63175,6.4085,WALKING_UPSTAIRS,4
-4.4234,2.970375,1.427675,5.523,WALKING_UPSTAIRS,4
-3.36215,3.144,1.23175,4.767,WALKING_UPSTAIRS,4
-2.183183333,3.158566667,1.624983333,4.197166667,WALKING_UPSTAIRS,4
-0.7787,2.8717,1.9468,3.568,WALKING_UPSTAIRS,4
-0.032625,2.367,1.294625,2.7035,WALKING_UPSTAIRS,4
0.25515,1.69155,0.772425,1.89225,WALKING_UPSTAIRS,4
0.876766667,0.9231,1.2893,1.833,WALKING_UPSTAIRS,4
1.49792,0.23804,0.09328,2.098,WALKING_UPSTAIRS,4
2.701075,0.053125,-7.652325,8.1245,WALKING_UPSTAIRS,4
5.65212,-4.04108,0.1419,8.294,WALKING_UPSTAIRS,4
4.4098,-8.0408,5.761333333,10.87966667,WALKING_UPSTAIRS,4
1.777266667,-8.660333333,2.309133333,9.233333333,WALKING_UPSTAIRS,4
-0.259225,-5.0268,-1.608475,5.44725,WALKING_UPSTAIRS,4
-1.315366667,0.73895,-1.936616667,2.8445,WALKING_UPSTAIRS,4
-2.773775,3.01515,-0.571225,4.14575,WALKING_UPSTAIRS,4
-3.912225,2.836275,-0.30195,4.85275,WALKING_UPSTAIRS,4
-3.6276,1.64585,0.40525,4.0155,WALKING_UPSTAIRS,4
-2.093075,-0.458925,1.836,3.07325,WALKING_UPSTAIRS,4
0.739766667,-3.895816667,2.338483333,4.755833333,WALKING_UPSTAIRS,4
1.82645,-4.63245,-0.912975,5.16775,WALKING_UPSTAIRS,4
0.51825,-1.93715,-2.9246,3.64925,WALKING_UPSTAIRS,4
-1.1503,-0.0055,-1.5886,2.072666667,WALKING_UPSTAIRS,4
-2.1389,0.6851,0.436066667,2.335333333,WALKING_UPSTAIRS,4
-2.112766667,0.92215,2.132666667,3.171666667,WALKING_UPSTAIRS,4
-1.039925,0.8612,2.1328,2.529,WALKING_UPSTAIRS,4
-0.5234,0.7338,-0.6356,1.5844,WALKING_UPSTAIRS,4
-0.099233333,0.4617,-2.885933333,2.928666667,WALKING_UPSTAIRS,4
0.582,0.476825,-2.05475,2.21575,WALKING_UPSTAIRS,4
1.026075,0.6893,-0.502525,1.38525,WALKING_UPSTAIRS,4
1.035875,0.81205,0.537075,1.4375,WALKING_UPSTAIRS,4
0.885325,1.122,1.07815,1.79375,WALKING_UPSTAIRS,4
0.7451,1.482125,0.7693,1.842,WALKING_UPSTAIRS,4
0.5852,1.7505,0.2392,1.861,WALKING_UPSTAIRS,4
0.0401875,1.967,-1.643625,2.691,WALKING_UPSTAIRS,4
-0.3581,1.315066667,-2.726233333,3.051666667,WALKING_UPSTAIRS,4
-0.46898,0.3742,-1.92164,2.0324,WALKING_UPSTAIRS,4
-0.4579,-0.35885,-0.99165,1.157,WALKING_UPSTAIRS,4
-0.245066667,-0.659483333,-0.076166667,0.823833333,WALKING_UPSTAIRS,4
-0.118125,-0.142075,0.886275,0.92525,WALKING_UPSTAIRS,4
0.013825,0.4127,1.073275,1.15825,WALKING_UPSTAIRS,4
0.362625,0.801775,0.891525,1.265,WALKING_UPSTAIRS,4
0.7113,0.97285,0.54835,1.3275,WALKING_UPSTAIRS,4
1.30916,0.96132,0.05702,1.6462,WALKING_UPSTAIRS,4
2.14694,0.77504,-0.57776,2.3632,WALKING_UPSTAIRS,4
2.5948,0.46985,-0.77525,2.74975,WALKING_UPSTAIRS,4
2.537625,0.242725,-0.3635,2.58175,WALKING_UPSTAIRS,4
2.4639,0.05145,0.1084,2.4675,WALKING_UPSTAIRS,4
2.1785,0.078466667,0.4356,2.226666667,WALKING_UPSTAIRS,4
2.031042857,0.216457143,0.643785714,2.146428571,WALKING_UPSTAIRS,4
3.451925,-0.29045,-0.2096,3.48875,WALKING_UPSTAIRS,4
4.31415,-0.70615,-1.366475,4.586,WALKING_UPSTAIRS,4
3.381775,-1.03305,-1.499875,3.852,WALKING_UPSTAIRS,4
1.9976,-1.2331,-1.1139,2.598,WALKING_UPSTAIRS,4
0.50075,-1.26045,-0.79325,1.647333333,WALKING_UPSTAIRS,4
