ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
0.0825,-0.02102,-0.04428,0.0996,STANDING,5
0.131025,-0.06915,-0.03135,0.152,STANDING,5
0.0781,-0.052625,-0.02525,0.09875,STANDING,5
-0.00855,-0.027375,-0.03005,0.04375,STANDING,5
-0.0143,-0.0203,-0.0104,0.027666667,STANDING,5
0.0263,0.00618,0.00152,0.0304,STANDING,5
0.052675,0.0256,-0.0295,0.06825,STANDING,5
0.05005,0.012225,-0.06635,0.084,STANDING,5
0.027925,0.007025,-0.0504,0.059,STANDING,5
0.007366667,-0.019933333,-0.021266667,0.032,STANDING,5
-0.00942,-0.0392,0.00212,0.0416,STANDING,5
-0.013625,0.011625,-0.01605,0.02875,STANDING,5
-0.0265,0.03105,-0.046325,0.063,STANDING,5
-0.002733333,-0.005466667,-0.054333333,0.055666667,STANDING,5
0.033525,0.00515,-0.056275,0.067,STANDING,5
0.02325,0.0384,-0.069375,0.084,STANDING,5
-0.05814,0.0375,-0.0457,0.089,STANDING,5
-0.14205,0.016575,-0.027625,0.14625,STANDING,5
-0.165166667,0.001533333,-0.039333333,0.169666667,STANDING,5
-0.165,-1.00E-04,-0.03795,0.16975,STANDING,5
-0.16262,0.02108,-0.00228,0.1652,STANDING,5
-0.153825,0.072775,0.00675,0.17125,STANDING,5
-0.097525,0.07685,-0.01935,0.126,STANDING,5
-0.018033333,0.0252,-0.029966667,0.049,STANDING,5
0.079725,-0.027475,-0.03665,0.09275,STANDING,5
0.1067,-0.04862,-0.03812,0.124,STANDING,5
0.000325,-0.02655,-0.0242,0.04525,STANDING,5
-0.03625,-0.02065,0.03205,0.05575,STANDING,5
0.014033333,-0.011866667,0.058633333,0.063,STANDING,5
0.0574,0.02,0.06735,0.092,STANDING,5
0.07224,0.03352,0.0467,0.0928,STANDING,5
0.083075,-0.00975,0.033825,0.09175,STANDING,5
0.0793,-0.073725,0.0157,0.11025,STANDING,5
0.0665,-0.071366667,0.0053,0.098,STANDING,5
0.06205,-0.041575,0.004925,0.0755,STANDING,5
0.05234,0.00128,0.00566,0.058,STANDING,5
0.021875,0.0463,-0.038275,0.065,STANDING,5
-0.0159,0.053675,-0.04955,0.07575,STANDING,5
-0.0375,0.025066667,-0.0582,0.074333333,STANDING,5
